,Unnamed: 0,Property ID,Amenity
14971,14971,1095,BuiltinWardrobes
14972,14972,1095,LobbyinBuilding
14973,14973,1095,Balcony
14974,14974,1095,PrivateGym
14975,14975,1095,SharedGym
14976,14976,1095,MaidsRoom
14977,14977,1095,Study
14978,14978,1095,Walk-inCloset
14979,14979,1095,PrivatePool
14980,14980,1095,SharedPool
14981,14981,1095,PetsAllowed
14982,14982,1095,ViewofWater
14983,14983,1095,ViewofLandmark
14984,14984,1095,Children'sPlayArea
14985,14985,1095,BarbecueArea
14986,14986,1095,CoveredParking
14987,14987,1095,SharedSpa
14988,14988,1096,Unfurnished
14989,14989,1096,KitchenAppliances
14990,14990,1096,Security
14991,14991,1096,MaidService
14992,14992,1096,Balcony
14993,14993,1096,SharedGym
14994,14994,1096,MaidsRoom
14995,14995,1096,Study
14996,14996,1096,SharedPool
14997,14997,1096,PetsAllowed
14998,14998,1096,ViewofWater
14999,14999,1096,ViewofLandmark
15000,15000,1096,Children'sPlayArea
15001,15001,1096,BarbecueArea
15002,15002,1096,CoveredParking
15003,15003,1096,SharedSpa
15004,15004,1097,Unfurnished
15005,15005,1097,CentralA/C
15006,15006,1097,Security
15007,15007,1097,SharedGym
15008,15008,1097,ViewofLandmark
15009,15009,1097,Children'sPlayArea
15010,15010,1097,BarbecueArea
15011,15011,1097,CoveredParking
15012,15012,1097,SharedSpa
15013,15013,1098,Unfurnished
15014,15014,1098,Security
15015,15015,1098,PrivateGarden
15016,15016,1098,Children'sPool
15017,15017,1098,LobbyinBuilding
15018,15018,1098,SharedGym
15019,15019,1098,SharedPool
15020,15020,1098,PetsAllowed
15021,15021,1098,ViewofLandmark
15022,15022,1098,Children'sPlayArea
15023,15023,1098,BarbecueArea
15024,15024,1098,CoveredParking
15025,15025,1098,SharedSpa
15026,15026,1100,Unfurnished
15027,15027,1100,KitchenAppliances
15028,15028,1100,CentralA/C
15029,15029,1100,PrivateJacuzzi
15030,15030,1100,Security
15031,15031,1100,PrivateGarden
15032,15032,1100,Children'sPool
15033,15033,1100,Concierge
15034,15034,1100,MaidService
15035,15035,1100,BuiltinWardrobes
15036,15036,1100,LobbyinBuilding
15037,15037,1100,Balcony
15038,15038,1100,PrivateGym
15039,15039,1100,SharedGym
15040,15040,1100,MaidsRoom
15041,15041,1100,Study
15042,15042,1100,Walk-inCloset
15043,15043,1100,PrivatePool
15044,15044,1100,SharedPool
15045,15045,1100,PetsAllowed
15046,15046,1100,ViewofWater
15047,15047,1100,ViewofLandmark
15048,15048,1100,Children'sPlayArea
15049,15049,1100,BarbecueArea
15050,15050,1100,CoveredParking
15051,15051,1100,SharedSpa
15052,15052,1101,Unfurnished
15053,15053,1101,KitchenAppliances
15054,15054,1101,CentralA/C
15055,15055,1101,PrivateJacuzzi
15056,15056,1101,Security
15057,15057,1101,PrivateGarden
15058,15058,1101,Children'sPool
15059,15059,1101,Concierge
15060,15060,1101,MaidService
15061,15061,1101,BuiltinWardrobes
15062,15062,1101,LobbyinBuilding
15063,15063,1101,Balcony
15064,15064,1101,PrivateGym
15065,15065,1101,SharedGym
15066,15066,1101,MaidsRoom
15067,15067,1101,Study
15068,15068,1101,Walk-inCloset
15069,15069,1101,PrivatePool
15070,15070,1101,SharedPool
15071,15071,1101,PetsAllowed
15072,15072,1101,ViewofWater
15073,15073,1101,ViewofLandmark
15074,15074,1101,Children'sPlayArea
15075,15075,1101,BarbecueArea
15076,15076,1101,CoveredParking
15077,15077,1101,SharedSpa
15078,15078,1103,Unfurnished
15079,15079,1103,KitchenAppliances
15080,15080,1103,CentralA/C
15081,15081,1103,PrivateJacuzzi
15082,15082,1103,Security
15083,15083,1103,PrivateGarden
15084,15084,1103,Children'sPool
15085,15085,1103,Concierge
15086,15086,1103,MaidService
15087,15087,1103,BuiltinWardrobes
15088,15088,1103,LobbyinBuilding
15089,15089,1103,Balcony
15090,15090,1103,PrivateGym
15091,15091,1103,SharedGym
15092,15092,1103,MaidsRoom
15093,15093,1103,Study
15094,15094,1103,Walk-inCloset
15095,15095,1103,PrivatePool
15096,15096,1103,SharedPool
15097,15097,1103,PetsAllowed
15098,15098,1103,ViewofWater
15099,15099,1103,ViewofLandmark
15100,15100,1103,Children'sPlayArea
15101,15101,1103,BarbecueArea
15102,15102,1103,CoveredParking
15103,15103,1103,SharedSpa
15104,15104,1106,Unfurnished
15105,15105,1106,KitchenAppliances
15106,15106,1106,CentralA/C
15107,15107,1106,PrivateJacuzzi
15108,15108,1106,Security
15109,15109,1106,PrivateGarden
15110,15110,1106,Children'sPool
15111,15111,1106,Concierge
15112,15112,1106,MaidService
15113,15113,1106,BuiltinWardrobes
15114,15114,1106,LobbyinBuilding
15115,15115,1106,Balcony
15116,15116,1106,PrivateGym
15117,15117,1106,SharedGym
15118,15118,1106,MaidsRoom
15119,15119,1106,Study
15120,15120,1106,Walk-inCloset
15121,15121,1106,PrivatePool
15122,15122,1106,SharedPool
15123,15123,1106,PetsAllowed
15124,15124,1106,ViewofWater
15125,15125,1106,ViewofLandmark
15126,15126,1106,Children'sPlayArea
15127,15127,1106,BarbecueArea
15128,15128,1106,CoveredParking
15129,15129,1106,SharedSpa
15130,15130,1107,Unfurnished
15131,15131,1107,KitchenAppliances
15132,15132,1107,CentralA/C
15133,15133,1107,PrivateJacuzzi
15134,15134,1107,Security
15135,15135,1107,PrivateGarden
15136,15136,1107,Children'sPool
15137,15137,1107,Concierge
15138,15138,1107,MaidService
15139,15139,1107,BuiltinWardrobes
15140,15140,1107,LobbyinBuilding
15141,15141,1107,Balcony
15142,15142,1107,PrivateGym
15143,15143,1107,SharedGym
15144,15144,1107,MaidsRoom
15145,15145,1107,Study
15146,15146,1107,Walk-inCloset
15147,15147,1107,PrivatePool
15148,15148,1107,SharedPool
15149,15149,1107,PetsAllowed
15150,15150,1107,ViewofWater
15151,15151,1107,ViewofLandmark
15152,15152,1107,Children'sPlayArea
15153,15153,1107,BarbecueArea
15154,15154,1107,CoveredParking
15155,15155,1107,SharedSpa
15156,15156,1108,Unfurnished
15157,15157,1108,Security
15158,15158,1108,PrivateGarden
15159,15159,1108,MaidService
15160,15160,1108,PetsAllowed
15161,15161,1108,Children'sPlayArea
15162,15162,1108,CoveredParking
15163,15163,1110,Unfurnished
15164,15164,1110,KitchenAppliances
15165,15165,1110,CentralA/C
15166,15166,1110,PrivateJacuzzi
15167,15167,1110,Security
15168,15168,1110,PrivateGarden
15169,15169,1110,Children'sPool
15170,15170,1110,Concierge
15171,15171,1110,MaidService
15172,15172,1110,BuiltinWardrobes
15173,15173,1110,LobbyinBuilding
15174,15174,1110,Balcony
15175,15175,1110,PrivateGym
15176,15176,1110,SharedGym
15177,15177,1110,MaidsRoom
15178,15178,1110,Study
15179,15179,1110,Walk-inCloset
15180,15180,1110,PrivatePool
15181,15181,1110,SharedPool
15182,15182,1110,PetsAllowed
15183,15183,1110,ViewofWater
15184,15184,1110,ViewofLandmark
15185,15185,1110,Children'sPlayArea
15186,15186,1110,BarbecueArea
15187,15187,1110,CoveredParking
15188,15188,1110,SharedSpa
15189,15189,1111,Unfurnished
15190,15190,1111,KitchenAppliances
15191,15191,1111,CentralA/C
15192,15192,1111,PrivateJacuzzi
15193,15193,1111,Security
15194,15194,1111,PrivateGarden
15195,15195,1111,Children'sPool
15196,15196,1111,Concierge
15197,15197,1111,MaidService
15198,15198,1111,BuiltinWardrobes
15199,15199,1111,LobbyinBuilding
15200,15200,1111,Balcony
15201,15201,1111,PrivateGym
15202,15202,1111,SharedGym
15203,15203,1111,MaidsRoom
15204,15204,1111,Study
15205,15205,1111,Walk-inCloset
15206,15206,1111,PrivatePool
15207,15207,1111,SharedPool
15208,15208,1111,PetsAllowed
15209,15209,1111,ViewofWater
15210,15210,1111,ViewofLandmark
15211,15211,1111,Children'sPlayArea
15212,15212,1111,BarbecueArea
15213,15213,1111,CoveredParking
15214,15214,1111,SharedSpa
15215,15215,1112,Unfurnished
15216,15216,1112,KitchenAppliances
15217,15217,1112,CentralA/C
15218,15218,1112,PrivateJacuzzi
15219,15219,1112,Security
15220,15220,1112,PrivateGarden
15221,15221,1112,Children'sPool
15222,15222,1112,Concierge
15223,15223,1112,MaidService
15224,15224,1112,BuiltinWardrobes
15225,15225,1112,LobbyinBuilding
15226,15226,1112,Balcony
15227,15227,1112,PrivateGym
15228,15228,1112,SharedGym
15229,15229,1112,MaidsRoom
15230,15230,1112,Study
15231,15231,1112,Walk-inCloset
15232,15232,1112,PrivatePool
15233,15233,1112,SharedPool
15234,15234,1112,PetsAllowed
15235,15235,1112,ViewofWater
15236,15236,1112,ViewofLandmark
15237,15237,1112,Children'sPlayArea
15238,15238,1112,BarbecueArea
15239,15239,1112,CoveredParking
15240,15240,1112,SharedSpa
15241,15241,1113,Unfurnished
15242,15242,1113,KitchenAppliances
15243,15243,1113,CentralA/C
15244,15244,1113,PrivateJacuzzi
15245,15245,1113,Security
15246,15246,1113,PrivateGarden
15247,15247,1113,Children'sPool
15248,15248,1113,Concierge
15249,15249,1113,MaidService
15250,15250,1113,BuiltinWardrobes
15251,15251,1113,LobbyinBuilding
15252,15252,1113,Balcony
15253,15253,1113,PrivateGym
15254,15254,1113,SharedGym
15255,15255,1113,MaidsRoom
15256,15256,1113,Study
15257,15257,1113,Walk-inCloset
15258,15258,1113,PrivatePool
15259,15259,1113,SharedPool
15260,15260,1113,PetsAllowed
15261,15261,1113,ViewofWater
15262,15262,1113,ViewofLandmark
15263,15263,1113,Children'sPlayArea
15264,15264,1113,BarbecueArea
15265,15265,1113,CoveredParking
15266,15266,1113,SharedSpa
15267,15267,1114,Unfurnished
15268,15268,1114,KitchenAppliances
15269,15269,1114,CentralA/C
15270,15270,1114,PrivateJacuzzi
15271,15271,1114,Security
15272,15272,1114,PrivateGarden
15273,15273,1114,Children'sPool
15274,15274,1114,Concierge
15275,15275,1114,MaidService
15276,15276,1114,BuiltinWardrobes
15277,15277,1114,LobbyinBuilding
15278,15278,1114,Balcony
15279,15279,1114,PrivateGym
15280,15280,1114,SharedGym
15281,15281,1114,MaidsRoom
15282,15282,1114,Study
15283,15283,1114,Walk-inCloset
15284,15284,1114,PrivatePool
15285,15285,1114,SharedPool
15286,15286,1114,PetsAllowed
15287,15287,1114,ViewofWater
15288,15288,1114,ViewofLandmark
15289,15289,1114,Children'sPlayArea
15290,15290,1114,BarbecueArea
15291,15291,1114,CoveredParking
15292,15292,1114,SharedSpa
15293,15293,1115,Unfurnished
15294,15294,1115,KitchenAppliances
15295,15295,1115,CentralA/C
15296,15296,1115,PrivateJacuzzi
15297,15297,1115,Security
15298,15298,1115,PrivateGarden
15299,15299,1115,Children'sPool
15300,15300,1115,Concierge
15301,15301,1115,MaidService
15302,15302,1115,BuiltinWardrobes
15303,15303,1115,LobbyinBuilding
15304,15304,1115,Balcony
15305,15305,1115,PrivateGym
15306,15306,1115,SharedGym
15307,15307,1115,MaidsRoom
15308,15308,1115,Study
15309,15309,1115,Walk-inCloset
15310,15310,1115,PrivatePool
15311,15311,1115,SharedPool
15312,15312,1115,PetsAllowed
15313,15313,1115,ViewofWater
15314,15314,1115,ViewofLandmark
15315,15315,1115,Children'sPlayArea
15316,15316,1115,BarbecueArea
15317,15317,1115,CoveredParking
15318,15318,1115,SharedSpa
15319,15319,1116,Unfurnished
15320,15320,1116,KitchenAppliances
15321,15321,1116,CentralA/C
15322,15322,1116,PrivateJacuzzi
15323,15323,1116,Security
15324,15324,1116,PrivateGarden
15325,15325,1116,Children'sPool
15326,15326,1116,Concierge
15327,15327,1116,MaidService
15328,15328,1116,BuiltinWardrobes
15329,15329,1116,LobbyinBuilding
15330,15330,1116,Balcony
15331,15331,1116,PrivateGym
15332,15332,1116,SharedGym
15333,15333,1116,MaidsRoom
15334,15334,1116,Study
15335,15335,1116,Walk-inCloset
15336,15336,1116,PrivatePool
15337,15337,1116,SharedPool
15338,15338,1116,PetsAllowed
15339,15339,1116,ViewofWater
15340,15340,1116,ViewofLandmark
15341,15341,1116,Children'sPlayArea
15342,15342,1116,BarbecueArea
15343,15343,1116,CoveredParking
15344,15344,1116,SharedSpa
15345,15345,1117,Unfurnished
15346,15346,1117,KitchenAppliances
15347,15347,1117,CentralA/C
15348,15348,1117,PrivateJacuzzi
15349,15349,1117,Security
15350,15350,1117,PrivateGarden
15351,15351,1117,Children'sPool
15352,15352,1117,Concierge
15353,15353,1117,MaidService
15354,15354,1117,BuiltinWardrobes
15355,15355,1117,LobbyinBuilding
15356,15356,1117,Balcony
15357,15357,1117,PrivateGym
15358,15358,1117,SharedGym
15359,15359,1117,MaidsRoom
15360,15360,1117,Study
15361,15361,1117,Walk-inCloset
15362,15362,1117,PrivatePool
15363,15363,1117,SharedPool
15364,15364,1117,PetsAllowed
15365,15365,1117,ViewofWater
15366,15366,1117,ViewofLandmark
15367,15367,1117,Children'sPlayArea
15368,15368,1117,BarbecueArea
15369,15369,1117,CoveredParking
15370,15370,1117,SharedSpa
15371,15371,1119,Unfurnished
15372,15372,1119,KitchenAppliances
15373,15373,1119,CentralA/C
15374,15374,1119,PrivateJacuzzi
15375,15375,1119,Security
15376,15376,1119,PrivateGarden
15377,15377,1119,Children'sPool
15378,15378,1119,Concierge
15379,15379,1119,MaidService
15380,15380,1119,BuiltinWardrobes
15381,15381,1119,LobbyinBuilding
15382,15382,1119,Balcony
15383,15383,1119,PrivateGym
15384,15384,1119,SharedGym
15385,15385,1119,MaidsRoom
15386,15386,1119,Study
15387,15387,1119,Walk-inCloset
15388,15388,1119,PrivatePool
15389,15389,1119,SharedPool
15390,15390,1119,PetsAllowed
15391,15391,1119,ViewofWater
15392,15392,1119,ViewofLandmark
15393,15393,1119,Children'sPlayArea
15394,15394,1119,BarbecueArea
15395,15395,1119,CoveredParking
15396,15396,1119,SharedSpa
15397,15397,1120,Unfurnished
15398,15398,1120,KitchenAppliances
15399,15399,1120,CentralA/C
15400,15400,1120,PrivateJacuzzi
15401,15401,1120,Security
15402,15402,1120,PrivateGarden
15403,15403,1120,Children'sPool
15404,15404,1120,Concierge
15405,15405,1120,MaidService
15406,15406,1120,BuiltinWardrobes
15407,15407,1120,LobbyinBuilding
15408,15408,1120,Balcony
15409,15409,1120,PrivateGym
15410,15410,1120,SharedGym
15411,15411,1120,MaidsRoom
15412,15412,1120,Study
15413,15413,1120,Walk-inCloset
15414,15414,1120,PrivatePool
15415,15415,1120,SharedPool
15416,15416,1120,PetsAllowed
15417,15417,1120,ViewofWater
15418,15418,1120,ViewofLandmark
15419,15419,1120,Children'sPlayArea
15420,15420,1120,BarbecueArea
15421,15421,1120,CoveredParking
15422,15422,1120,SharedSpa
15423,15423,1121,Unfurnished
15424,15424,1121,Security
15425,15425,1121,PetsAllowed
15426,15426,1121,SharedSpa
15427,15427,1122,Unfurnished
15428,15428,1122,Security
15429,15429,1122,PetsAllowed
15430,15430,1122,SharedSpa
15431,15431,1123,Furnished
15432,15432,1123,KitchenAppliances
15433,15433,1124,Unfurnished
15434,15434,1124,Security
15435,15435,1124,PrivateGarden
15436,15436,1124,Children'sPool
15437,15437,1124,Balcony
15438,15438,1124,SharedPool
15439,15439,1124,PetsAllowed
15440,15440,1124,Children'sPlayArea
15441,15441,1124,BarbecueArea
15442,15442,1124,SharedSpa
15443,15443,1125,Furnished
15444,15444,1125,KitchenAppliances
15445,15445,1125,CentralA/C
15446,15446,1125,PrivateJacuzzi
15447,15447,1125,Security
15448,15448,1125,PrivateGarden
15449,15449,1125,Children'sPool
15450,15450,1125,Concierge
15451,15451,1125,MaidService
15452,15452,1125,BuiltinWardrobes
15453,15453,1125,LobbyinBuilding
15454,15454,1125,Balcony
15455,15455,1125,PrivateGym
15456,15456,1125,SharedGym
15457,15457,1125,MaidsRoom
15458,15458,1125,Study
15459,15459,1125,Walk-inCloset
15460,15460,1125,PrivatePool
15461,15461,1125,SharedPool
15462,15462,1125,PetsAllowed
15463,15463,1125,ViewofWater
15464,15464,1125,ViewofLandmark
15465,15465,1125,Children'sPlayArea
15466,15466,1125,BarbecueArea
15467,15467,1125,CoveredParking
15468,15468,1125,SharedSpa
15469,15469,1126,Unfurnished
15470,15470,1126,KitchenAppliances
15471,15471,1126,CentralA/C
15472,15472,1126,PrivateJacuzzi
15473,15473,1126,Security
15474,15474,1126,PrivateGarden
15475,15475,1126,Children'sPool
15476,15476,1126,Concierge
15477,15477,1126,MaidService
15478,15478,1126,BuiltinWardrobes
15479,15479,1126,LobbyinBuilding
15480,15480,1126,Balcony
15481,15481,1126,PrivateGym
15482,15482,1126,SharedGym
15483,15483,1126,MaidsRoom
15484,15484,1126,Study
15485,15485,1126,Walk-inCloset
15486,15486,1126,PrivatePool
15487,15487,1126,SharedPool
15488,15488,1126,PetsAllowed
15489,15489,1126,ViewofWater
15490,15490,1126,ViewofLandmark
15491,15491,1126,Children'sPlayArea
15492,15492,1126,BarbecueArea
15493,15493,1126,CoveredParking
15494,15494,1126,SharedSpa
15495,15495,1127,Unfurnished
15496,15496,1127,KitchenAppliances
15497,15497,1127,CentralA/C
15498,15498,1127,PrivateJacuzzi
15499,15499,1127,Security
15500,15500,1127,PrivateGarden
15501,15501,1127,Children'sPool
15502,15502,1127,Concierge
15503,15503,1127,MaidService
15504,15504,1127,BuiltinWardrobes
15505,15505,1127,LobbyinBuilding
15506,15506,1127,Balcony
15507,15507,1127,PrivateGym
15508,15508,1127,SharedGym
15509,15509,1127,MaidsRoom
15510,15510,1127,Study
15511,15511,1127,Walk-inCloset
15512,15512,1127,PrivatePool
15513,15513,1127,SharedPool
15514,15514,1127,PetsAllowed
15515,15515,1127,ViewofWater
15516,15516,1127,ViewofLandmark
15517,15517,1127,Children'sPlayArea
15518,15518,1127,BarbecueArea
15519,15519,1127,CoveredParking
15520,15520,1127,SharedSpa
15521,15521,1128,Unfurnished
15522,15522,1128,KitchenAppliances
15523,15523,1128,CentralA/C
15524,15524,1128,PrivateJacuzzi
15525,15525,1128,Security
15526,15526,1128,PrivateGarden
15527,15527,1128,Children'sPool
15528,15528,1128,Concierge
15529,15529,1128,MaidService
15530,15530,1128,BuiltinWardrobes
15531,15531,1128,LobbyinBuilding
15532,15532,1128,Balcony
15533,15533,1128,PrivateGym
15534,15534,1128,SharedGym
15535,15535,1128,MaidsRoom
15536,15536,1128,Study
15537,15537,1128,Walk-inCloset
15538,15538,1128,PrivatePool
15539,15539,1128,SharedPool
15540,15540,1128,PetsAllowed
15541,15541,1128,ViewofWater
15542,15542,1128,ViewofLandmark
15543,15543,1128,Children'sPlayArea
15544,15544,1128,BarbecueArea
15545,15545,1128,CoveredParking
15546,15546,1128,SharedSpa
15547,15547,1129,Unfurnished
15548,15548,1129,KitchenAppliances
15549,15549,1129,CentralA/C
15550,15550,1129,PrivateJacuzzi
15551,15551,1129,Security
15552,15552,1129,PrivateGarden
15553,15553,1129,Children'sPool
15554,15554,1129,Concierge
15555,15555,1129,MaidService
15556,15556,1129,BuiltinWardrobes
15557,15557,1129,LobbyinBuilding
15558,15558,1129,Balcony
15559,15559,1129,PrivateGym
15560,15560,1129,SharedGym
15561,15561,1129,MaidsRoom
15562,15562,1129,Study
15563,15563,1129,Walk-inCloset
15564,15564,1129,PrivatePool
15565,15565,1129,SharedPool
15566,15566,1129,PetsAllowed
15567,15567,1129,ViewofWater
15568,15568,1129,ViewofLandmark
15569,15569,1129,Children'sPlayArea
15570,15570,1129,BarbecueArea
15571,15571,1129,CoveredParking
15572,15572,1129,SharedSpa
15573,15573,1130,Unfurnished
15574,15574,1130,KitchenAppliances
15575,15575,1130,CentralA/C
15576,15576,1130,PrivateJacuzzi
15577,15577,1130,Security
15578,15578,1130,PrivateGarden
15579,15579,1130,Children'sPool
15580,15580,1130,Concierge
15581,15581,1130,MaidService
15582,15582,1130,BuiltinWardrobes
15583,15583,1130,LobbyinBuilding
15584,15584,1130,Balcony
15585,15585,1130,PrivateGym
15586,15586,1130,SharedGym
15587,15587,1130,MaidsRoom
15588,15588,1130,Study
15589,15589,1130,Walk-inCloset
15590,15590,1130,PrivatePool
15591,15591,1130,SharedPool
15592,15592,1130,PetsAllowed
15593,15593,1130,ViewofWater
15594,15594,1130,ViewofLandmark
15595,15595,1130,Children'sPlayArea
15596,15596,1130,BarbecueArea
15597,15597,1130,CoveredParking
15598,15598,1130,SharedSpa
15599,15599,1131,Unfurnished
15600,15600,1131,KitchenAppliances
15601,15601,1131,CentralA/C
15602,15602,1131,PrivateJacuzzi
15603,15603,1131,Security
15604,15604,1131,PrivateGarden
15605,15605,1131,Children'sPool
15606,15606,1131,Concierge
15607,15607,1131,MaidService
15608,15608,1131,BuiltinWardrobes
15609,15609,1131,LobbyinBuilding
15610,15610,1131,Balcony
15611,15611,1131,PrivateGym
15612,15612,1131,SharedGym
15613,15613,1131,MaidsRoom
15614,15614,1131,Study
15615,15615,1131,Walk-inCloset
15616,15616,1131,PrivatePool
15617,15617,1131,SharedPool
15618,15618,1131,PetsAllowed
15619,15619,1131,ViewofWater
15620,15620,1131,ViewofLandmark
15621,15621,1131,Children'sPlayArea
15622,15622,1131,BarbecueArea
15623,15623,1131,CoveredParking
15624,15624,1131,SharedSpa
15625,15625,1132,Unfurnished
15626,15626,1132,KitchenAppliances
15627,15627,1132,CentralA/C
15628,15628,1132,PrivateJacuzzi
15629,15629,1132,Security
15630,15630,1132,PrivateGarden
15631,15631,1132,Children'sPool
15632,15632,1132,Concierge
15633,15633,1132,MaidService
15634,15634,1132,BuiltinWardrobes
15635,15635,1132,LobbyinBuilding
15636,15636,1132,Balcony
15637,15637,1132,PrivateGym
15638,15638,1132,SharedGym
15639,15639,1132,MaidsRoom
15640,15640,1132,Study
15641,15641,1132,Walk-inCloset
15642,15642,1132,PrivatePool
15643,15643,1132,SharedPool
15644,15644,1132,PetsAllowed
15645,15645,1132,ViewofWater
15646,15646,1132,ViewofLandmark
15647,15647,1132,Children'sPlayArea
15648,15648,1132,BarbecueArea
15649,15649,1132,CoveredParking
15650,15650,1132,SharedSpa
15651,15651,1134,Unfurnished
15652,15652,1134,KitchenAppliances
15653,15653,1134,CentralA/C
15654,15654,1134,PrivateJacuzzi
15655,15655,1134,Security
15656,15656,1134,PrivateGarden
15657,15657,1134,Children'sPool
15658,15658,1134,Concierge
15659,15659,1134,MaidService
15660,15660,1134,BuiltinWardrobes
15661,15661,1134,LobbyinBuilding
15662,15662,1134,Balcony
15663,15663,1134,PrivateGym
15664,15664,1134,SharedGym
15665,15665,1134,MaidsRoom
15666,15666,1134,Study
15667,15667,1134,Walk-inCloset
15668,15668,1134,PrivatePool
15669,15669,1134,SharedPool
15670,15670,1134,PetsAllowed
15671,15671,1134,ViewofWater
15672,15672,1134,ViewofLandmark
15673,15673,1134,Children'sPlayArea
15674,15674,1134,BarbecueArea
15675,15675,1134,CoveredParking
15676,15676,1134,SharedSpa
15677,15677,1135,Unfurnished
15678,15678,1135,KitchenAppliances
15679,15679,1135,CentralA/C
15680,15680,1135,PrivateJacuzzi
15681,15681,1135,Security
15682,15682,1135,PrivateGarden
15683,15683,1135,Children'sPool
15684,15684,1135,Concierge
15685,15685,1135,MaidService
15686,15686,1135,BuiltinWardrobes
15687,15687,1135,LobbyinBuilding
15688,15688,1135,Balcony
15689,15689,1135,PrivateGym
15690,15690,1135,SharedGym
15691,15691,1135,MaidsRoom
15692,15692,1135,Study
15693,15693,1135,Walk-inCloset
15694,15694,1135,PrivatePool
15695,15695,1135,SharedPool
15696,15696,1135,PetsAllowed
15697,15697,1135,ViewofWater
15698,15698,1135,ViewofLandmark
15699,15699,1135,Children'sPlayArea
15700,15700,1135,BarbecueArea
15701,15701,1135,CoveredParking
15702,15702,1135,SharedSpa
15703,15703,1136,Unfurnished
15704,15704,1136,Security
15705,15705,1136,PetsAllowed
15706,15706,1136,SharedSpa
15707,15707,1137,Unfurnished
15708,15708,1137,Security
15709,15709,1137,PetsAllowed
15710,15710,1137,SharedSpa
15711,15711,1138,Furnished
15712,15712,1138,KitchenAppliances
15713,15713,1139,Unfurnished
15714,15714,1139,Security
15715,15715,1139,PrivateGarden
15716,15716,1139,Children'sPool
15717,15717,1139,Balcony
15718,15718,1139,SharedPool
15719,15719,1139,PetsAllowed
15720,15720,1139,Children'sPlayArea
15721,15721,1139,BarbecueArea
15722,15722,1139,SharedSpa
15723,15723,1140,Furnished
15724,15724,1140,KitchenAppliances
15725,15725,1140,CentralA/C
15726,15726,1140,PrivateJacuzzi
15727,15727,1140,Security
15728,15728,1140,PrivateGarden
15729,15729,1140,Children'sPool
15730,15730,1140,Concierge
15731,15731,1140,MaidService
15732,15732,1140,BuiltinWardrobes
15733,15733,1140,LobbyinBuilding
15734,15734,1140,Balcony
15735,15735,1140,PrivateGym
15736,15736,1140,SharedGym
15737,15737,1140,MaidsRoom
15738,15738,1140,Study
15739,15739,1140,Walk-inCloset
15740,15740,1140,PrivatePool
15741,15741,1140,SharedPool
15742,15742,1140,PetsAllowed
15743,15743,1140,ViewofWater
15744,15744,1140,ViewofLandmark
15745,15745,1140,Children'sPlayArea
15746,15746,1140,BarbecueArea
15747,15747,1140,CoveredParking
15748,15748,1140,SharedSpa
15749,15749,1141,Unfurnished
15750,15750,1141,Security
15751,15751,1141,Children'sPool
15752,15752,1141,Balcony
15753,15753,1141,SharedPool
15754,15754,1141,PetsAllowed
15755,15755,1141,ViewofWater
15756,15756,1141,Children'sPlayArea
15757,15757,1141,BarbecueArea
15758,15758,1141,CoveredParking
15759,15759,1141,SharedSpa
15760,15760,1142,Partlyfurnished
15761,15761,1142,KitchenAppliances
15762,15762,1142,CentralA/C
15763,15763,1142,PrivateJacuzzi
15764,15764,1142,Security
15765,15765,1142,PrivateGarden
15766,15766,1142,Children'sPool
15767,15767,1142,Concierge
15768,15768,1142,MaidService
15769,15769,1142,BuiltinWardrobes
15770,15770,1142,LobbyinBuilding
15771,15771,1142,Balcony
15772,15772,1142,PrivateGym
15773,15773,1142,SharedGym
15774,15774,1142,MaidsRoom
15775,15775,1142,Study
15776,15776,1142,Walk-inCloset
15777,15777,1142,PrivatePool
15778,15778,1142,SharedPool
15779,15779,1142,PetsAllowed
15780,15780,1142,ViewofWater
15781,15781,1142,ViewofLandmark
15782,15782,1142,Children'sPlayArea
15783,15783,1142,BarbecueArea
15784,15784,1142,CoveredParking
15785,15785,1142,SharedSpa
15786,15786,1143,Unfurnished
15787,15787,1143,Security
15788,15788,1143,BuiltinWardrobes
15789,15789,1143,LobbyinBuilding
15790,15790,1143,Balcony
15791,15791,1143,PetsAllowed
15792,15792,1143,ViewofWater
15793,15793,1143,CoveredParking
15794,15794,1144,Unfurnished
15795,15795,1144,KitchenAppliances
15796,15796,1144,Security
15797,15797,1144,PrivateGarden
15798,15798,1144,Children'sPool
15799,15799,1144,Concierge
15800,15800,1144,MaidService
15801,15801,1144,BuiltinWardrobes
15802,15802,1144,LobbyinBuilding
15803,15803,1144,Balcony
15804,15804,1144,SharedGym
15805,15805,1144,MaidsRoom
15806,15806,1144,Study
15807,15807,1144,Walk-inCloset
15808,15808,1144,SharedPool
15809,15809,1144,PetsAllowed
15810,15810,1144,ViewofWater
15811,15811,1144,ViewofLandmark
15812,15812,1144,Children'sPlayArea
15813,15813,1144,BarbecueArea
15814,15814,1144,CoveredParking
15815,15815,1144,SharedSpa
15816,15816,1145,Unfurnished
15817,15817,1145,KitchenAppliances
15818,15818,1145,CentralA/C
15819,15819,1145,Balcony
15820,15820,1145,BarbecueArea
15821,15821,1146,Unfurnished
15822,15822,1146,KitchenAppliances
15823,15823,1146,CentralA/C
15824,15824,1146,PrivateJacuzzi
15825,15825,1146,Security
15826,15826,1146,PrivateGarden
15827,15827,1146,Children'sPool
15828,15828,1146,Concierge
15829,15829,1146,MaidService
15830,15830,1146,BuiltinWardrobes
